Rank,Title,Rating,Image_URL,Episodes,Dates,URL
99,Kenpuu Denki Berserk,8.53,https://cdn.myanimelist.net/r/50x70/images/anime/1384/119988.jpg?s=9260c7baa7b55d81d9f6375b55a803e6,TV (25 eps),Oct 1997 - Apr 1998,https://myanimelist.net/anime/33/Kenpuu_Denki_Berserk
100,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8.53,https://cdn.myanimelist.net/r/50x70/images/anime/1480/100555.jpg?s=e05ca8d80d3998cb91cf1f9a775b78fd,TV (26 eps),Jan 2004 - Jan 2005,https://myanimelist.net/anime/801/Koukaku_Kidoutai__Stand_Alone_Complex_2nd_GIG
101,Gintama Movie 1: Shinyaku Benizakura-hen,8.52,https://cdn.myanimelist.net/r/50x70/images/anime/4/28803.jpg?s=1a07403e7ad052636b75f341dc5d2b73,Movie (1 eps),Apr 2010 - Apr 2010,https://myanimelist.net/anime/7472/Gintama_Movie_1__Shinyaku_Benizakura-hen
102,Perfect Blue,8.52,https://cdn.myanimelist.net/r/50x70/images/anime/11/79127.jpg?s=9b05b16f15f6d4d6ead6a275493a0c41,Movie (1 eps),Feb 1998 - Feb 1998,https://myanimelist.net/anime/437/Perfect_Blue
103,Shingeki no Kyojin,8.52,https://cdn.myanimelist.net/r/50x70/images/anime/10/47347.jpg?s=29949c6e892df123f0b0563e836d3d98,TV (25 eps),Apr 2013 - Sep 2013,https://myanimelist.net/anime/16498/Shingeki_no_Kyojin
104,Steins;Gate 0,8.52,https://cdn.myanimelist.net/r/50x70/images/anime/1375/93521.jpg?s=d4b7e6cbc3f675048b0f1e33adefe445,TV (23 eps),Apr 2018 - Sep 2018,https://myanimelist.net/anime/30484/Steins_Gate_0
105,Nana,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/2/11232.jpg?s=fdcbc61fd7e6407fe3810192a1684acd,TV (47 eps),Apr 2006 - Mar 2007,https://myanimelist.net/anime/877/Nana
106,One Punch Man,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/12/76049.jpg?s=40b6c7dbbbb94c44675116d301150078,TV (12 eps),Oct 2015 - Dec 2015,https://myanimelist.net/anime/30276/One_Punch_Man
107,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/1724/117421.jpg?s=7cb81cc30fde7c71dfa4279cdcc18262,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2
108,Tian Guan Ci Fu Special,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/1043/110306.jpg?s=4ad346d5d71ea633f204f838891b72c7,ONA (1 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/44070/Tian_Guan_Ci_Fu_Special
109,Uchuu Kyoudai,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/7/37573.jpg?s=06ec6a5082edeba2a16056a042858ab5,TV (99 eps),Apr 2012 - Mar 2014,https://myanimelist.net/anime/12431/Uchuu_Kyoudai
110,Ansatsu Kyoushitsu 2nd Season,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/8/77966.jpg?s=4161bf9d25a2816af9642ead2cd3a831,TV (25 eps),Jan 2016 - Jul 2016,https://myanimelist.net/anime/30654/Ansatsu_Kyoushitsu_2nd_Season
111,Banana Fish,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/1190/93472.jpg?s=a44d13e8e51c4c0e8f80f019e142614c,TV (24 eps),Jul 2018 - Dec 2018,https://myanimelist.net/anime/36649/Banana_Fish
112,Josee to Tora to Sakana-tachi,8.51,https://cdn.myanimelist.net/r/50x70/images/anime/1714/108892.jpg?s=91c32e474b4264f69ad23b4208a67ebe,Movie (1 eps),Dec 2020 - Dec 2020,https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi
113,Aria the Origination,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/6/77623.jpg?s=9423b1d79350b92de1c3a4babb29ea6b,TV (13 eps),Jan 2008 - Apr 2008,https://myanimelist.net/anime/3297/Aria_the_Origination
114,Hotaru no Haka,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/7/75808.jpg?s=ced3a39f507fbd93b4f63edd9d1650b8,Movie (1 eps),Apr 1988 - Apr 1988,https://myanimelist.net/anime/578/Hotaru_no_Haka
115,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/3/79156.jpg?s=9189ddeb4a702d774b985fe16f315a81,TV (39 eps),Apr 2016 - Dec 2016,https://myanimelist.net/anime/31933/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai
116,Rainbow: Nisha Rokubou no Shichinin,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/9/72697.jpg?s=4752a62572e2172fe039d10d7163a125,TV (26 eps),Apr 2010 - Sep 2010,https://myanimelist.net/anime/6114/Rainbow__Nisha_Rokubou_no_Shichinin
117,Samurai Champloo,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/11/29134.jpg?s=f1f4802d4403c077bc159591f056aee1,TV (26 eps),May 2004 - Mar 2005,https://myanimelist.net/anime/205/Samurai_Champloo
118,Shingeki no Kyojin Season 2,8.50,https://cdn.myanimelist.net/r/50x70/images/anime/4/84177.jpg?s=74f2f396ab23eee08691546aaa2c6fad,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/25777/Shingeki_no_Kyojin_Season_2
119,Gintama: The Semi-Final,8.49,https://cdn.myanimelist.net/r/50x70/images/anime/1694/110521.jpg?s=b433e81b786eb85104bf7621078f4509,Special (2 eps),Jan 2021 - Jan 2021,https://myanimelist.net/anime/44087/Gintama__The_Semi-Final
120,Chihayafuru 3,8.48,https://cdn.myanimelist.net/r/50x70/images/anime/1898/110709.jpg?s=43f1e4859f31ae7b736048e1aeafa246,TV (24 eps),Oct 2019 - Mar 2020,https://myanimelist.net/anime/37379/Chihayafuru_3
121,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,8.48,https://cdn.myanimelist.net/r/50x70/images/anime/1638/119321.jpg?s=9d54492700ed5fa0d7ce691a7ecaac6d,Movie (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/38040/Kono_Subarashii_Sekai_ni_Shukufuku_wo_Movie__Kurenai_Densetsu
122,Mo Dao Zu Shi,8.48,https://cdn.myanimelist.net/r/50x70/images/anime/1253/93893.jpg?s=7f7fdff1f5c7ebd1cb5469cebb7fddda,ONA (15 eps),Jul 2018 - Oct 2018,https://myanimelist.net/anime/37208/Mo_Dao_Zu_Shi
123,Mob Psycho 100,8.48,https://cdn.myanimelist.net/r/50x70/images/anime/8/80356.jpg?s=1d7f8902c64d166b821e50ea68267c2a,TV (12 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/32182/Mob_Psycho_100
124,Vivy: Fluorite Eye's Song,8.48,https://cdn.myanimelist.net/r/50x70/images/anime/1637/115052.jpg?s=3ae12e5655172683b122c2d0f32c257d,TV (13 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/46095/Vivy__Fluorite_Eyes_Song
125,Zoku Owarimonogatari,8.47,https://cdn.myanimelist.net/r/50x70/images/anime/1022/96168.jpg?s=f029ef4f042b18083f8378d1047dd780,Movie (6 eps),Nov 2018 - Nov 2018,https://myanimelist.net/anime/36999/Zoku_Owarimonogatari
126,Nichijou,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/3/75617.jpg?s=a6141f357026aca2496b1a9debaf9d2b,TV (26 eps),Apr 2011 - Sep 2011,https://myanimelist.net/anime/10165/Nichijou
127,Owarimonogatari,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/8/76479.jpg?s=06972a9be6f61b90db15c82e26ffffa8,TV (12 eps),Oct 2015 - Dec 2015,https://myanimelist.net/anime/31181/Owarimonogatari
128,Saenai Heroine no Sodatekata Fine,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/1671/111411.jpg?s=a4ec323a1a79e0ade2f7c5aaca88bafb,Movie (1 eps),Oct 2019 - Oct 2019,https://myanimelist.net/anime/36885/Saenai_Heroine_no_Sodatekata_Fine
129,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/1611/112806.jpg?s=c9538c011d7fc90662a6ba3bf7fe7939,Movie (1 eps),Apr 2013 - Apr 2013,https://myanimelist.net/anime/11577/Steins_Gate_Movie__Fuka_Ryouiki_no_Déjà_vu
130,Karakai Jouzu no Takagi-san 3,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/1861/120361.jpg?s=5334524cd9458aa6780d00471b2f07d7,TV (12 eps),Jan 2022 - Mar 2022,https://myanimelist.net/anime/49721/Karakai_Jouzu_no_Takagi-san_3
131,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,8.46,https://cdn.myanimelist.net/r/50x70/images/anime/5/54231.jpg?s=290c9412a715da372f5393aa76a8c5d6,Movie (1 eps),Oct 2013 - Oct 2013,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari
132,Golden Kamuy 3rd Season,8.45,https://cdn.myanimelist.net/r/50x70/images/anime/1763/108108.jpg?s=22d3f08e16a4dc2ae42c578afb5601a3,TV (12 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/40059/Golden_Kamuy_3rd_Season
133,Haikyuu!!,8.45,https://cdn.myanimelist.net/r/50x70/images/anime/7/76014.jpg?s=ef5c00cb929dcd690c87f56e6d1b0c8a,TV (25 eps),Apr 2014 - Sep 2014,https://myanimelist.net/anime/20583/Haikyuu
134,Mo Dao Zu Shi: Xian Yun Pian,8.45,https://cdn.myanimelist.net/r/50x70/images/anime/1404/106707.jpg?s=93d13ce542660657245004605b5aa2ac,ONA (8 eps),Aug 2019 - Sep 2019,https://myanimelist.net/anime/38450/Mo_Dao_Zu_Shi__Xian_Yun_Pian
135,Yuu☆Yuu☆Hakusho,8.45,https://cdn.myanimelist.net/r/50x70/images/anime/1228/111372.jpg?s=564b60dca1108a5de9706ee146556481,TV (112 eps),Oct 1992 - Jan 1995,https://myanimelist.net/anime/392/Yuu☆Yuu☆Hakusho
136,Mushishi Zoku Shou: Odoro no Michi,8.44,https://cdn.myanimelist.net/r/50x70/images/anime/8/63539.jpg?s=68a1b75daf7fbe8bc816301a2888eef4,Special (1 eps),Aug 2014 - Aug 2014,https://myanimelist.net/anime/24687/Mushishi_Zoku_Shou__Odoro_no_Michi
137,Saiki Kusuo no Ψ-nan 2,8.44,https://cdn.myanimelist.net/r/50x70/images/anime/1961/91383.jpg?s=98a1123f1f794ba0c851840461394e4f,TV (24 eps),Jan 2018 - Jun 2018,https://myanimelist.net/anime/34612/Saiki_Kusuo_no_Ψ-nan_2
138,Wu Liuqi Zhi Xuanwu Guo Pian,8.44,https://cdn.myanimelist.net/r/50x70/images/anime/1884/111224.jpg?s=bd20cad00db54c393cc635e429bdb9ef,ONA (10 eps),Jan 2021 - May 2021,https://myanimelist.net/anime/45556/Wu_Liuqi_Zhi_Xuanwu_Guo_Pian
139,Gintama: Yorinuki Gintama-san on Theater 2D,8.44,https://cdn.myanimelist.net/r/50x70/images/anime/1172/90571.jpg?s=ca93bbed324d77e2e4bf81178e7f4ba2,Movie (2 eps),Aug 2012 - Aug 2012,https://myanimelist.net/anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D
140,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8.44,https://cdn.myanimelist.net/r/50x70/images/anime/11/75045.jpg?s=f50d24a2193eebe6b4cf0324cc93333c,TV (24 eps),Jan 2015 - Jun 2015,https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_2nd_Season
141,Grand Blue,8.43,https://cdn.myanimelist.net/r/50x70/images/anime/1302/94882.jpg?s=3fc1cd740bf7ba7389dcd7aa9576af4e,TV (12 eps),Jul 2018 - Sep 2018,https://myanimelist.net/anime/37105/Grand_Blue
142,Kono Oto Tomare! 2nd Season,8.43,https://cdn.myanimelist.net/r/50x70/images/anime/1422/111621.jpg?s=e3a85578ef04eee2d779b113a9aca245,TV (13 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/38889/Kono_Oto_Tomare_2nd_Season
143,Koukaku Kidoutai: Stand Alone Complex,8.43,https://cdn.myanimelist.net/r/50x70/images/anime/11/50857.jpg?s=4ac2b90079ffba4dee9a72852d852779,TV (26 eps),Oct 2002 - Oct 2003,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex
144,Mononoke,8.43,https://cdn.myanimelist.net/r/50x70/images/anime/3/20713.jpg?s=3938ebc2f550dbab2563df778857ee86,TV (12 eps),Jul 2007 - Sep 2007,https://myanimelist.net/anime/2246/Mononoke
145,Saiki Kusuo no Ψ-nan,8.43,https://cdn.myanimelist.net/r/50x70/images/anime/11/80167.jpg?s=1c4f87499deea4f4dbc09805e23bf243,TV (120 eps),Jul 2016 - Dec 2016,https://myanimelist.net/anime/33255/Saiki_Kusuo_no_Ψ-nan
146,Natsume Yuujinchou Movie: Utsusemi ni Musubu,8.42,https://cdn.myanimelist.net/r/50x70/images/anime/1250/94846.jpg?s=186bc126139583f2a56bb80c6575ce80,Movie (1 eps),Sep 2018 - Sep 2018,https://myanimelist.net/anime/36538/Natsume_Yuujinchou_Movie__Utsusemi_ni_Musubu
147,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,8.42,https://cdn.myanimelist.net/r/50x70/images/anime/11/89556.jpg?s=c81e5bf28128120f3ebe27b03bb2e527,Movie (1 eps),Feb 2018 - Feb 2018,https://myanimelist.net/anime/35851/Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou
148,Fumetsu no Anata e,8.42,https://cdn.myanimelist.net/r/50x70/images/anime/1880/118484.jpg?s=73b91a0146dfa5fadc5ff9f870c72741,TV (20 eps),Apr 2021 - Aug 2021,https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e
149,Major S5,8.42,https://cdn.myanimelist.net/r/50x70/images/anime/9/75218.jpg?s=2a0ccaba4c466d690270815f23a3b650,TV (25 eps),Jan 2009 - Jun 2009,https://myanimelist.net/anime/5028/Major_S5
150,86 Part 2,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1321/117508.jpg?s=c65bc9967a249eb362a1e037e13ebd73,TV (12 eps),Oct 2021 - Mar 2022,https://myanimelist.net/anime/48569/86_Part_2
151,Holo no Graffiti,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1259/110227.jpg?s=08c77f58ab974a8fc36af5e2eac9040a,ONA (? eps),May 2019 -,https://myanimelist.net/anime/44042/Holo_no_Graffiti
152,Kara no Kyoukai 7: Satsujin Kousatsu (Go),8.41,https://cdn.myanimelist.net/r/50x70/images/anime/9/56619.jpg?s=7c65dc2e6a174deb88141b3a73ed2380,Movie (1 eps),Aug 2009 - Aug 2009,https://myanimelist.net/anime/5205/Kara_no_Kyoukai_7__Satsujin_Kousatsu_Go
153,Kaze ga Tsuyoku Fuiteiru,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1692/93918.jpg?s=e59dc486d48ca2ba6e41e083952d9464,TV (23 eps),Oct 2018 - Mar 2019,https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru
154,Kobayashi-san Chi no Maid Dragon S,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1252/115539.jpg?s=5549a01aefb94d1d6a0b76b77092b550,TV (12 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S
155,Non Non Biyori Nonstop,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1033/111540.jpg?s=b3183aeb226e09a0416e4a31f13a24f8,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39808/Non_Non_Biyori_Nonstop
156,Shingeki no Kyojin: Kuinaki Sentaku,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/8/69497.jpg?s=a8c7a9cf76d4a6e498a5cb725b9b130c,OVA (2 eps),Dec 2014 - Apr 2015,https://myanimelist.net/anime/25781/Shingeki_no_Kyojin__Kuinaki_Sentaku
157,Tensei shitara Slime Datta Ken 2nd Season,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1271/109841.jpg?s=8abec65944244475ed90db5cf43e3c7a,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season
158,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,8.41,https://cdn.myanimelist.net/r/50x70/images/anime/1667/112943.jpg?s=7427319acfcda03bee52afb64700af90,Movie (1 eps),Sep 2019 - Sep 2019,https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou
159,3-gatsu no Lion,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/6/82898.jpg?s=00b1b6c5680f33173c6f0c7664bb2a52,TV (22 eps),Oct 2016 - Mar 2017,https://myanimelist.net/anime/31646/3-gatsu_no_Lion
160,Chihayafuru 2,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/6/47435.jpg?s=96425fd590fd89663edeb6b57f8762b3,TV (25 eps),Jan 2013 - Jun 2013,https://myanimelist.net/anime/14397/Chihayafuru_2
161,Cross Game,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/6/22103.jpg?s=e10cc8df9c87122f488fa4a3dfeaf9fb,TV (50 eps),Apr 2009 - Mar 2010,https://myanimelist.net/anime/5941/Cross_Game
162,Doupo Cangqiong: San Nian Zhi Yue,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/1029/118861.jpg?s=7c7bb3a46d1e1cc7f4e8f4fbfbd16b33,ONA (13 eps),Oct 2021 - Jan 2022,https://myanimelist.net/anime/49701/Doupo_Cangqiong__San_Nian_Zhi_Yue
163,Gintama°: Aizome Kaori-hen,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/8/79704.jpg?s=5dbb3f40129de07167e6717c2a49919b,OVA (2 eps),Aug 2016 - Nov 2016,https://myanimelist.net/anime/32366/Gintama°__Aizome_Kaori-hen
164,Houseki no Kuni (TV),8.40,https://cdn.myanimelist.net/r/50x70/images/anime/3/88293.jpg?s=2f89ca5ffbebe4fef879fa9b983d716c,TV (12 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35557/Houseki_no_Kuni_TV
165,Hunter x Hunter,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/8/19473.jpg?s=525922d3664d9544246cf210795e7783,TV (62 eps),Oct 1999 - Mar 2001,https://myanimelist.net/anime/136/Hunter_x_Hunter
166,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.40,https://cdn.myanimelist.net/r/50x70/images/anime/1295/106551.jpg?s=ea15a93e0d25bce3e6c15e2c3ddb66a1,TV (12 eps),Jan 2019 - Mar 2019,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen
167,Baccano!,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/3/14547.jpg?s=32ce1ad2936def90d8b51ddeef6a82cd,TV (13 eps),Jul 2007 - Nov 2007,https://myanimelist.net/anime/2251/Baccano
168,Barakamon,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/1426/111248.jpg?s=8abf35da87707ea81557e0287f88eb76,TV (12 eps),Jul 2014 - Sep 2014,https://myanimelist.net/anime/22789/Barakamon
169,Natsume Yuujinchou Roku Specials,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/10/87615.jpg?s=7fa0a56172c0fceaaaa8769d87d4d927,Special (2 eps),Sep 2017 - Oct 2017,https://myanimelist.net/anime/36275/Natsume_Yuujinchou_Roku_Specials
170,Tian Guan Ci Fu,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/1319/109301.jpg?s=f4dfec0f11710c6cfc65a15c0040c6d4,ONA (11 eps),Oct 2020 - Jan 2021,https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu
171,Usagi Drop,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/2/29665.jpg?s=4921bb7bab905258c4f675cde9ee400b,TV (11 eps),Jul 2011 - Sep 2011,https://myanimelist.net/anime/10162/Usagi_Drop
172,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.39,https://cdn.myanimelist.net/r/50x70/images/anime/1958/107912.jpg?s=f81054ad8ef432d1211eccc1a89bb20c,TV (12 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
173,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.38,https://cdn.myanimelist.net/r/50x70/images/anime/1444/108005.jpg?s=b998e66dcfad4bbd4510b9ece4c9eb99,TV (13 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
174,Cowboy Bebop: Tengoku no Tobira,8.38,https://cdn.myanimelist.net/r/50x70/images/anime/1439/93480.jpg?s=217164eb9dcb906162f44881547dd22b,Movie (1 eps),Sep 2001 - Sep 2001,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira
175,Kamisama Hajimemashita: Kako-hen,8.38,https://cdn.myanimelist.net/r/50x70/images/anime/3/81250.jpg?s=0f36fe7a3f5ee0bc66190c5a1feef8a1,OVA (4 eps),Aug 2015 - Aug 2016,https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen
176,Kizumonogatari I: Tekketsu-hen,8.38,https://cdn.myanimelist.net/r/50x70/images/anime/1783/112810.jpg?s=21ada9780dfe8eaa40cc9a41580bbaba,Movie (1 eps),Jan 2016 - Jan 2016,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen
177,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,8.38,https://cdn.myanimelist.net/r/50x70/images/anime/6/42265.jpg?s=9008efb885dc37963677bd99b87784b3,Movie (1 eps),Oct 2012 - Oct 2012,https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari
178,Kaze no Tani no Nausicaä,8.37,https://cdn.myanimelist.net/r/50x70/images/anime/10/75914.jpg?s=7baf536ca16c2625bd3d615972f1fbfc,Movie (1 eps),Mar 1984 - Mar 1984,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä
179,Kimetsu no Yaiba: Mugen Ressha-hen,8.37,https://cdn.myanimelist.net/r/50x70/images/anime/1065/118763.jpg?s=96fd0aa8c83e6ac9b0375671c9160968,TV (7 eps),Oct 2021 - Nov 2021,https://myanimelist.net/anime/49926/Kimetsu_no_Yaiba__Mugen_Ressha-hen
180,Mushoku Tensei: Isekai Ittara Honki Dasu,8.37,https://cdn.myanimelist.net/r/50x70/images/anime/1530/117776.jpg?s=66e9881567062ce45eddd8330bd9cc30,TV (11 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu
181,Yoru Ni Kakeru,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/1826/114039.jpg?s=539a590df921e2600ff4e09c909e5609,Music (1 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/48653/Yoru_Ni_Kakeru
182,Bakuman. 2nd Season,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/3/34923.jpg?s=687c7ca6984aaf49e789ee724bfe1dc8,TV (25 eps),Oct 2011 - Mar 2012,https://myanimelist.net/anime/10030/Bakuman_2nd_Season
183,Gotcha!,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/1637/109512.jpg?s=19da8c4b831cf9fe8b0b7def3e4daa11,Music (1 eps),Sep 2020 - Sep 2020,https://myanimelist.net/anime/42984/Gotcha
184,Hellsing Ultimate,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/6/7333.jpg?s=00a2f1443aaff74d48d9a5547db67cc3,OVA (10 eps),Feb 2006 - Dec 2012,https://myanimelist.net/anime/777/Hellsing_Ultimate
185,Kingdom 2nd Season,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/13/53589.jpg?s=780066d781b44e43c59ebf5219c607d8,TV (39 eps),Jun 2013 - Mar 2014,https://myanimelist.net/anime/17389/Kingdom_2nd_Season
186,Mahou Shoujo Madoka★Magica,8.36,https://cdn.myanimelist.net/r/50x70/images/anime/11/55225.jpg?s=cff930c5de079dbeab2107067050e03c,TV (12 eps),Jan 2011 - Apr 2011,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica
187,Given,8.35,https://cdn.myanimelist.net/r/50x70/images/anime/1666/102238.jpg?s=83f09aa12b3e071b0761c6aedea010a6,TV (11 eps),Jul 2019 - Sep 2019,https://myanimelist.net/anime/39533/Given
188,Haikyuu!! To the Top,8.35,https://cdn.myanimelist.net/r/50x70/images/anime/1813/105367.jpg?s=2c637559f268084c193510cb1e0853e3,TV (13 eps),Jan 2020 - Apr 2020,https://myanimelist.net/anime/38883/Haikyuu_To_the_Top
189,Kiseijuu: Sei no Kakuritsu,8.35,https://cdn.myanimelist.net/r/50x70/images/anime/3/73178.jpg?s=aeb28b4778c7bcdfcb0004cbb1a55523,TV (24 eps),Oct 2014 - Mar 2015,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu
190,Psycho-Pass,8.35,https://cdn.myanimelist.net/r/50x70/images/anime/5/43399.jpg?s=a5f419aedb5908dfd0a419e6abfb588b,TV (22 eps),Oct 2012 - Mar 2013,https://myanimelist.net/anime/13601/Psycho-Pass
191,Shoujo☆Kageki Revue Starlight Movie,8.35,https://cdn.myanimelist.net/r/50x70/images/anime/1378/119190.jpg?s=efa94668d516b81db418e026af363dae,Movie (1 eps),Jun 2021 - Jun 2021,https://myanimelist.net/anime/40664/Shoujo☆Kageki_Revue_Starlight_Movie
192,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/11/79742.jpg?s=75845af879606bdd39df23f88e029330,OVA (1 eps),Feb 2014 - Feb 2014,https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni
193,Neon Genesis Evangelion,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/1314/108941.jpg?s=8055a0c1ad69357576fc40b690b63b03,TV (26 eps),Oct 1995 - Mar 1996,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion
194,One Outs,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/7/21065.jpg?s=f072084cc11c8f6d110959a0b894d57c,TV (25 eps),Oct 2008 - Apr 2009,https://myanimelist.net/anime/5040/One_Outs
195,Uchuu Senkan Yamato 2199,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/2/36607.jpg?s=5c1a28568a211edad30f1b8d210c64ff,OVA (26 eps),May 2012 - Oct 2013,https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199
196,Versailles no Bara,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/9/57043.jpg?s=9b897c61bf549192bf5785871331f8a3,TV (40 eps),Oct 1979 - Sep 1980,https://myanimelist.net/anime/338/Versailles_no_Bara
197,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.34,https://cdn.myanimelist.net/r/50x70/images/anime/5/79697.jpg?s=c664a137ce3f854a2343cf39921ae579,TV (11 eps),Apr 2011 - Jun 2011,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai
